108.1966029,  0.2567168
-143.9814872,  0.3556391
105.1512880,  0.4955265
-140.0084381,  0.6322199
112.6189204,  0.8366596
-145.3505850,  1.1087027
107.9263375,  1.3032895
-146.5981637,  1.5036361
118.6388136,  1.7387077
-147.5428060,  1.8194192
107.0765002,  1.9420004
-139.7527159,  2.0617214
113.3863937,  2.1471287
-146.2384953,  2.2682794
109.2021734,  2.4936164
-147.5352559,  2.9193936
115.9094407,  3.1024459
-142.1316860,  3.1643779
110.8179281,  3.3480072
-144.2512981,  3.5380832
110.8238103,  3.7339309
-152.7265435,  3.9031249
154.7301927,  3.9566837
-120.0016162,  3.9815457
 99.7707228,  4.2330623
-147.3279613,  4.5164289
117.6598542,  4.7705839
-140.2148867,  4.9209059
104.9813806,  5.0818495
-144.0456037,  5.2972376
103.0158560,  5.4768498
-140.6773026,  5.6976630
147.5314990,  5.9430854
-124.8219594,  5.9689098
104.0256692,  6.0666760
-143.4732113,  6.2368527
120.9436901,  6.3353037
-139.0290417,  6.4618380
114.9337185,  6.6056294
-141.2019150,  6.7043116
115.1609146,  6.7759723
-142.6354696,  6.8355236
117.8279184,  6.9811491
-145.8402813,  7.0676074
112.5731725,  7.2567740
-151.5151509,  7.4280057
112.9659507,  7.5510467
-158.7840673,  7.7355674
114.8130281,  7.9822764
-142.5577005,  8.2530678
109.5864890,  8.4337561
-137.9696004,  9.0153843
103.4817116,  9.2509091
-144.8083104,  9.4029104
109.4229312,  9.5150733
-143.4720461,  9.7252034
111.4072804,  9.8760013
-144.5555263,  9.9693674
117.4699611, 10.1396646
-145.5846481, 10.3624779
116.6482342, 10.5097756
-143.2601225, 10.7320639
 96.7223336, 10.8353963
-147.7044247, 10.9765456
114.3546917, 11.0726975
-145.7061785, 11.2966135
111.6262109, 11.4122541
-154.8516057, 11.6410017
103.9258894, 11.7677436
-139.2600723, 11.8566776
111.0777478, 12.0478320
-148.3184555, 12.2179436
113.6690642, 12.3412403
-143.1838843, 12.6286805
113.2862804, 12.7447856
-147.0105176, 12.8430342
106.3129512, 12.9436347
-149.2572545, 13.4460703
104.2105211, 13.5668026
-148.3231440, 13.7954879
112.9379634, 13.9735779
-143.3827218, 14.1109841
110.6487959, 14.3456153
-141.7826154, 14.4426659
110.5753814, 14.6203851
-147.2045062, 14.8750143
